occurrenceID;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordedBy;verbatimEventDate;samplingProtocol;individualCount;preparations;identifiedBy;dateIdentified;identificationQualifier;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificName;scientificNameAuthorship;verbatimTaxonRank;taxonRank;vernacularName;sex;habitat;country;countryCode;stateProvince;county;verbatimLocality;verbatimElevation;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters
UCN:MH-ORNIT:46-2300MI2008AV0082;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0082;Castaño N | Moreno E;20/03/2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Dendrocolaptidae;;;;Dendrocincla fuliginosa;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Tesorito;224;"4° 43' 20.49"" S";"75° 36' 36.39"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0119;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0119;Castaño N | Moreno E;Mar 2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Dendrocolaptidae;;;;Dendrocincla fuliginosa;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Tesorito;224;"4° 43' 20.49"" S";"75° 36' 36.39"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0157;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0157;Castaño N | Moreno E;2001/03/19;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Dendrocolaptidae;;;;Dendrocincla fuliginosa;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Tesorito;224;"4° 43' 20.49"" S";"75° 36' 36.39"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0243;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0243;Villota A;Feb 2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Dendrocolaptidae;;;;Dendrocincla fuliginosa;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Tesorito;224;"4° 43' 20.49"" S";"75° 36' 36.39"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0268;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0268;Trujillo P;May 2001;Red de Niebla;1;Piel;Giraldo D;oct. 2001;;;;Aves;;Dendrocolaptidae;;;;Dendrocincla fuliginosa;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Tesorito;224;"4° 43' 20.49"" S";"75° 36' 36.39"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0107;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0107;Vargas I;Mar 19, 2001;;1;;David H | Rivera A | Quintero O | Yepes A;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0112;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0112;Loaiza C | Albert L | Hoyos S;2001;;1;;Brand J | Ascanio E;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0115;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0115;Molina L | Agudelo A | González A | Sierra S | Zapata F;19/03/2001;;1;;Idárraga A | Urrea L | Quintero J | Sánchez D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0140;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0140;Molina L | Agudelo A | González A | Sierra S | Zapata F;19/03/2001;;1;;Idárraga A | Urrea L | Quintero J | Sánchez D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0186;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0186;Agudelo M | González A | Sierra S | Zapata F;Feb 10, 2001;;1;;David H | Rivera A | Quintero O | Yepes A;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0194;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0194;Molina L | Agudelo A | González A | Sierra S | Zapata F;2001;;1;;David H | Quiceno M | Díaz L;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0195;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0195;Molina L | González A | Gómez F;19/03/2001;;1;;David H | Quiceno M | Díaz L;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0196;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0196;Molina L | González A | Gómez F;Mar 2001;;1;;David H | Quiceno M | Díaz L;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0198;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0198;Molina L | Zapata F | Sixto S;Mar 19, 2001;;1;;Urrea L | Idárraga A | Rivera A | Quintero R | Díaz C;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0343;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0343;Molina L | Zapata F | Sixto S;Mar 19, 2001;;1;;Idárraga A | David H | Urrea L | Rivera A | Quintero O | Yepes A;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0344;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0344;Vargas I;19/03/2001;;1;;Idárraga A | Urrea L | Quintero J | Sánchez D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0345;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0345;Vargas I;20/03/2001;;1;;Idárraga A | Urrea L | Quintero J | Sánchez D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0385;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0385;Vargas I;Mar 2001;;1;;David H | Rivera A | Quintero O | Yepes A;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0425;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0425;Vargas I;2001/03/19;;1;;David H | López H | Ciro W;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0431;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0431;Vargas I;2001/03/19;;1;;Urrea L | Idárraga A | Rivera A | Quintero R | Díaz C;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0445;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0445;Vargas I;20/03/2001;;1;;Urrea L | Idárraga A | Rivera A | Quintero R | Díaz C;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0446;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0446;Vargas I;Mar 2001;;1;;Urrea L | Idárraga A | Rivera A | Quintero R | Díaz C;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0454;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0454;Vargas I;2001/03/19;;1;;Urrea L | Idárraga A | Rivera A | Quintero R | Díaz C;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0455;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0455;Vargas I;Feb 2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0464;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0464;Vargas I;May 2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Carollia castanea;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía Palo gordo a La Virginia;224;"4° 52' 42.20"" N";"75° 56' 16.49"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0013;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0013;Vargas I;Mar 19, 2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0139;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0139;Roldán F | Betancur J | Betancur A | Marulanda O | Palacio M | Tobón E;2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0143;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0143;Vargas I;19/03/2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0144;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0144;Parrado A | Moreno J;19/03/2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0191;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0191;Parrado A | Moreno J;Feb 10, 2001;;1;;David H | Díaz O | Cano L | Montoya V | Vásquez O;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0192;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0192;Alzate F | Cardona F;2001;;1;;Sánchez C | Hinestroza T | Villegas F | Restrepo F;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0208;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0208;Posada A | Matapí D;19/03/2001;;1;;Sánchez J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0212;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0212;Vargas I;Mar 2001;;1;;Sánchez C | Hinestroza T | Villegas F | Restrepo F;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0222;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0222;Vargas I;Mar 19, 2001;;1;;Sánchez C | Hinestroza T | Villegas F | Restrepo F;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0225;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0225;Vargas I;Mar 19, 2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0228;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0228;Vargas I;19/03/2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0240;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0240;Vargas I;20/03/2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0270;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0270;Vargas I;Mar 2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0274;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0274;Vargas I;2001/03/19;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0288;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0288;Vargas I;2001/03/19;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0292;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0292;Vargas I;20/03/2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0295;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0295;Vargas I;Mar 2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0296;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0296;Vargas I;2001/03/19;;1;;Morales P | Díaz O | Guerrero M | Vélez A;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0312;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0312;Vargas I;Feb 2001;;1;;Morales P | Díaz O | Guerrero M | Vélez A;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0314;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0314;Vargas I;May 2001;;1;;Morales P | Díaz O | Guerrero M | Vélez A;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0316;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0316;Vargas I;Mar 19, 2001;;1;;Morales P | Díaz O | Guerrero M | Vélez A;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0321;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0321;Suárez O | Caicedo C | Salgado B | Díaz S;2001;;1;;Morales P | Díaz O | Guerrero M | Vélez A;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0322;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0322;Casañas O | Alcázar C | Salgado B | Díaz S;19/03/2001;;1;;Morales P | Díaz O | Guerrero M | Vélez A;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0324;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0324;Vargas I;19/03/2001;;1;;Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0325;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0325;Vargas I;Feb 10, 2001;;1;;Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0335;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0335;Rivas A | Correa E | Gutiérrez M;2001;;1;;Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0359;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0359;Rivas A | Correa E | Gutiérrez M;19/03/2001;;1;;Díaz O | Guerrero M | Rivera A | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0362;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0362;Vargas I;Mar 2001;;1;;Díaz O | Guerrero M | Rivera A | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0384;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0384;Vargas I;Mar 19, 2001;;1;;Díaz O | Guerrero M | Rivera A | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0401;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0401;Gíl A | Rodríguez W | Valencia O;Mar 19, 2001;;1;;Díaz O | Guerrero M | Rivera A | Giraldo W;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0404;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0404;Gíl A | Rodríguez W | Valencia O;19/03/2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0412;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0412;Gíl A | Rodríguez W | Valencia O;20/03/2001;;1;;Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0438;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0438;Gíl A | Rodríguez W | Valencia O;Mar 2001;;1;;Londoño L | Correa S | Correa E | Guerrero M | Verona R;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Macho;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0441;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0441;Gíl A | Rodríguez W | Valencia O;2001/03/19;;1;;Londoño L | Correa S | Correa E | Guerrero M | Verona R;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Hembra;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0447;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0447;Gíl A | Rodríguez W | Valencia O;2001/03/19;;1;;Londoño L | Correa S | Correa E | Guerrero M | Verona R;oct. 2001;cf.;;;Mammalia;;Phyllostomidae;;;;Carollia sowelli;;;;;Indeterminado;;Colombia;CO;Risaralda;Balboa;Vía San Antonio Palo gordo;224;"4° 53' 18.37"" N";"75° 57' 12.15"" W";;;;;
