occurrenceID,basisOfRecord,institutionCode,collectionCode,catalogNumber,type,collectionID,recordedBy,verbatimEventDate,samplingProtocol,individualCount,preparations,identifiedBy,dateIdentified,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,verbatimTaxonRank,taxonRank,vernacularName,sex,habitat,country,countryCode,stateProvince,county,verbatimLocality,verbatimElevation,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters
UCN:MH-HERP:46-2300MI2008RE0076,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0076,Objeto físico,RNC:123,Giraldo D,"Mar 19, 2001",,1,Animal entero (ETOH - Etanol),Taborda A | Londoño L,oct. 2001,,,,Reptilia,,Viperidae,,,,Botrops asper,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda Cedritos, hacienda Alejandría",224,"4° 51' 27"" N","75° 52' 49"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0747,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0747,Objeto físico,RNC:123,Beltran N,"Mar 19, 2001",Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0853,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0853,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,"Mar 19, 2001",Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1080,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1080,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,19/03/2001,Red de Niebla,1,Piel,Fonnegra R | Rentería E,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Indeterminado,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1124,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1124,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,20/03/2001,Red de Niebla,1,Piel,Fonnegra R | Uribe M | Loaiza C,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1126,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1126,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,Mar 2001,Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1264,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1264,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,2001/03/19,Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Indeterminado,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1292,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1292,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,2001/03/19,Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1382,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1382,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,20/03/2001,Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1413,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1413,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,Mar 2001,Red de Niebla,1,Piel,Betancur J | Roldán F | Castaño I,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1490,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1490,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,2001/03/19,Red de Niebla,1,Piel,Zarucchi J | Betancur J | Echeverry B | Roldán F,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1623,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1623,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,Feb 2001,Red de Niebla,1,Piel,Zarucchi J | Betancur J | Echeverry B | Roldán F,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1664,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1664,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,May 2001,Red de Niebla,1,Piel,Zarucchi J | Betancur J | Echeverry B | Roldán F,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Indeterminado,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1679,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1679,Objeto físico,RNC:123,Vélez J | Villa F | Correa J,"Mar 19, 2001",Red de Niebla,1,Piel,Zarucchi J | Betancur J | Echeverry B | Roldán F,oct. 2001,,,,Aves,,Coerebidae,,,,Coereba flaveola,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Sonsón,"Autopista Bogotá a Medellín, a X km de la entrada a San Luis, cerca a la Reserva Natural El refugio Río Claro",344,5.90733° N,74.847615° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0523,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0523,Objeto físico,RNC:123,Soejarto D | Fonnegra R | Sierra S,19/03/2001,Red de Niebla,1,Piel,Ramírez J | López D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis cayana,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Puerto Berrío,"Caño de aguas negras, barrio La Malena, entre patios de casas",110,"6° 29' 34.7"" N","74° 25' 0.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0894,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0894,Objeto físico,RNC:123,Soejarto D | Fonnegra R | Sierra S,19/03/2001,Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis cayana,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Puerto Berrío,"Caño de aguas negras, barrio La Malena, entre patios de casas",110,"6° 29' 34.7"" N","74° 25' 0.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1230,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1230,Objeto físico,RNC:123,Torres A | León J,"Feb 10, 2001",Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis cayana,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Puerto Berrío,"Caño de aguas negras, barrio La Malena, entre patios de casas",110,"6° 29' 34.7"" N","74° 25' 0.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1437,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1437,Objeto físico,RNC:123,Torres A | León J,2001,Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis cayana,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Puerto Berrío,"Caño de aguas negras, barrio La Malena, entre patios de casas",110,"6° 29' 34.7"" N","74° 25' 0.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0564,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0564,Objeto físico,RNC:123,Vargas I,19/03/2001,Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis lineata,,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del río Barbas, finca El Parnaso",224,"4° 42' 27.36"" N","75° 37' 22.00"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0664,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0664,Objeto físico,RNC:123,David H | Rivas A | Hernández H,Mar 2001,Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis lineata,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del río Barbas, finca El Parnaso",224,"4° 42' 27.36"" N","75° 37' 22.00"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0935,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0935,Objeto físico,RNC:123,David H | Rivas A | Tuberquia D,"Mar 19, 2001",Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis lineata,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del río Barbas, finca El Parnaso",224,"4° 42' 27.36"" N","75° 37' 22.00"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1134,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1134,Objeto físico,RNC:123,David H | Rivas A | Tuberquia D,"Mar 19, 2001",Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis lineata,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del río Barbas, finca El Parnaso",224,"4° 42' 27.36"" N","75° 37' 22.00"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1416,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1416,Objeto físico,RNC:123,David H | Rivas A | Tuberquia D,19/03/2001,Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis lineata,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del río Barbas, finca El Parnaso",224,"4° 42' 27.36"" N","75° 37' 22.00"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1560,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1560,Objeto físico,RNC:123,David H | Rivas A | Hernández H,20/03/2001,Red de Niebla,1,Piel,Ramírez J | Cárdenas D,oct. 2001,,,,Aves,,Coerebidae,,,,Dacnis lineata,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del río Barbas, finca El Parnaso",224,"4° 42' 27.36"" N","75° 37' 22.00"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0351,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0351,Objeto físico,RNC:123,Rivas A | Correa E,2001,Red de Niebla,1,Piel,Callejas R | Roldán F,oct. 2001,,,,Aves,,Columbidae,,,,Claravis pretiosa,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Abejorrral,"Camino a Abejorral y Sonson, despues del puente del Buey",1897,5.841263° N,75.475206° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0680,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0680,Objeto físico,RNC:123,Rivas A | Ruíz A,19/03/2001,Red de Niebla,1,Piel,Callejas R | Roldán F,oct. 2001,,,,Aves,,Columbidae,,,,Claravis pretiosa,,,,,Indeterminado,Bosque Húmedo,Colombia,CO,Antioquia,Abejorrral,"Camino a Abejorral y Sonson, despues del puente del Buey",1897,5.841263° N,75.475206° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0691,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0691,Objeto físico,RNC:123,Rivas A | Ruíz A,Mar 2001,Red de Niebla,1,Piel,Callejas R | Luteyn J | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Claravis pretiosa,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Abejorrral,"Camino a Abejorral y Sonson, despues del puente del Buey",1897,5.841263° N,75.475206° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0875,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0875,Objeto físico,RNC:123,Rivas A | Ruíz A,"Mar 19, 2001",Red de Niebla,1,Piel,Luteyn J | Callejas R | Escobar O,oct. 2001,,,,Aves,,Columbidae,,,,Claravis pretiosa,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Abejorrral,"Camino a Abejorral y Sonson, despues del puente del Buey",1897,5.841263° N,75.475206° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1651,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1651,Objeto físico,RNC:123,Rivas A | Ruíz A,"Mar 19, 2001",Red de Niebla,1,Piel,Luteyn J | Callejas R | Escobar O,oct. 2001,,,,Aves,,Columbidae,,,,Claravis pretiosa,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Abejorrral,"Camino a Abejorral y Sonson, despues del puente del Buey",1897,5.841263° N,75.475206° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0334,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0334,Objeto físico,RNC:123,David H | Idárraga J,2001/03/19,Red de Niebla,1,Piel,Echavarría | Varón T | Morales L,oct. 2001,,,,Aves,,Columbidae,,,,Columbina minuta,,,,,Indeterminado,,Colombia,CO,Caldas,Manizales,"Vereda El Paraíso, finca El Paraíso Grande",3158,"5° 5' 45.9"" N","75° 23' 22.5"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0720,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0720,Objeto físico,RNC:123,David H | Idárraga J,20/03/2001,Red de Niebla,1,Piel,Buitrago L,oct. 2001,,,,Aves,,Columbidae,,,,Columbina minuta,,,,,Macho,,Colombia,CO,Caldas,Manizales,"Vereda El Paraíso, finca El Paraíso Grande",3158,"5° 5' 45.9"" N","75° 23' 22.5"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0020,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0020,Objeto físico,RNC:123,David H | Idárraga J,Mar 2001,Red de Niebla,1,Piel,Roldán F | García L | Sylva G,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0096,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0096,Objeto físico,RNC:123,David H | Idárraga J,2001/03/19,Red de Niebla,1,Piel,Callejas R | Fonnegra R | Roldán F | Arbeláez A,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0220,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0220,Objeto físico,RNC:123,David H | Idárraga J,Feb 2001,Red de Niebla,1,Piel,Callejas R | Fonnegra R | Roldán F | Arbeláez A,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0250,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0250,Objeto físico,RNC:123,David H | Idárraga J,May 2001,Red de Niebla,1,Piel,Callejas R | Escobar O | Castaño I,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0365,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0365,Objeto físico,RNC:123,Robles C | Tuberquia D,"Mar 19, 2001",Red de Niebla,1,Piel,Callejas R | Betancur J | Roldán F,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0404,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0404,Objeto físico,RNC:123,Robles C | Tuberquia D,2001,Red de Niebla,1,Piel,McPherson G | Velásquez P | Ayala A | Restrepo J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0574,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0574,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,19/03/2001,Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0601,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0601,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,19/03/2001,Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0613,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0613,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,"Feb 10, 2001",Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0615,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0615,Objeto físico,RNC:123,Robles C | Tuberquia D,2001,Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0697,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0697,Objeto físico,RNC:123,Robles C | Tuberquia D,19/03/2001,Red de Niebla,1,Piel,Zarucchi J | McPherson G | Roldán F | Escobar O,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0869,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0869,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,Mar 2001,Red de Niebla,1,Piel,Zarucchi J | McPherson G | Roldán F | Escobar O,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0903,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0903,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,"Mar 19, 2001",Red de Niebla,1,Piel,Zarucchi J | McPherson G | Roldán F | Escobar O,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0945,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0945,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,"Mar 19, 2001",Red de Niebla,1,Piel,Zarucchi J | McPherson G | Roldán F | Escobar O,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1062,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1062,Objeto físico,RNC:123,Robles C | Vasco A | Tuberquia D,19/03/2001,Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1121,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1121,Objeto físico,RNC:123,Robles C | Tuberquia D,20/03/2001,Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1298,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1298,Objeto físico,RNC:123,Robles C | Tuberquia D,Mar 2001,Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1438,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1438,Objeto físico,RNC:123,Robles C | Tuberquia D,2001/03/19,Red de Niebla,1,Piel,Blancace,oct. 2001,,,,Aves,,Columbidae,,,,Columbina talpacoti,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda El manzano, cuenca media del rio Barbas, finca Santa isabel",224,"4° 42' 24.66"" N","75° 37' 15.97"" W",,,,,
