occurrenceID	catalogNumber	institutionCode	collectionCode	collectionID	basisOfRecord	type	recordedBy	eventDate	samplingProtocol	individualCount	preparations	identifiedBy	dateIdentified	identificationQualifier	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificName	scientificNameAuthorship	verbatimTaxonRank	taxonRank	vernacularName	sex	habitat	country	stateProvince	county	verbatimLocality	verbatimElevation	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters
UCN:MH-MAM:46-2300MI2008MA0023	46-2300MI2008MA0023	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001/03/19		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0025	46-2300MI2008MA0025	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001/03/19		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0036	46-2300MI2008MA0036	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Posada A | Duque A | Matapí T | Gómez G	20/03/2001		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Female		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0037	46-2300MI2008MA0037	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Mar 2001		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0038	46-2300MI2008MA0038	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001/03/19		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0039	46-2300MI2008MA0039	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0040	46-2300MI2008MA0040	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Idárraga A | Pérez J | Benavides J | Gallego J	May 2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0041	46-2300MI2008MA0041	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Idárraga A | Pérez J | Benavides J | Gallego J	Mar 19, 2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0042	46-2300MI2008MA0042	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Pérez J | Idárraga A | Gallego J	2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Female		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0043	46-2300MI2008MA0043	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	19/03/2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0044	46-2300MI2008MA0044	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	19/03/2001		1		Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0046	46-2300MI2008MA0046	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 10, 2001		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0047	46-2300MI2008MA0047	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López N | Correa M | Cardona F	2001		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0049	46-2300MI2008MA0049	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Hoyos S | Escobar M | Santa J | Girón M | Rodríguez H | Madrigal B	19/03/2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0050	46-2300MI2008MA0050	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Callejas R | Maduell P | Benavides A | Benavides J	Mar 2001		1		Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Female		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0051	46-2300MI2008MA0051	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López J | Benavides A | Rojas E | Angarita L	Mar 19, 2001		1		Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0052	46-2300MI2008MA0052	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López J | Benavides A | Rojas E | Angarita L	Mar 19, 2001		1		Londoño L | Rivera A | Urrea L | Agudelo E | Muñoz J	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0053	46-2300MI2008MA0053	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López J | Benavides A | Rojas E | Angarita L	19/03/2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0054	46-2300MI2008MA0054	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López J | Benavides A | Rojas E | Angarita L	20/03/2001		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0055	46-2300MI2008MA0055	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Mar 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0057	46-2300MI2008MA0057	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Jaramillo R | Cleef A | Rangel O | Salamanca S	2001/03/19		1		Londoño L | Giraldo W | Guerrero M | Upegui A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Female		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0058	46-2300MI2008MA0058	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Bedoya G | Lopera P	2001/03/19		1		Londoño L | Giraldo W | Guerrero M | Upegui A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0062	46-2300MI2008MA0062	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López R | Caicedo D | Teodoro H | Cristóbal F	20/03/2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0064	46-2300MI2008MA0064	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Zarucchi J	Mar 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0066	46-2300MI2008MA0066	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Betancur J | Franco P | Neira A	2001/03/19		1		Urrea L | Morales P | Restrepo D | Agudelo E | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0081	46-2300MI2008MA0081	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0082	46-2300MI2008MA0082	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	May 2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Female		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0089	46-2300MI2008MA0089	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Pinto P | Sastre C	Mar 19, 2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0096	46-2300MI2008MA0096	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0108	46-2300MI2008MA0108	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Díaz J | Serpa M	19/03/2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0110	46-2300MI2008MA0110	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Díaz J | Serpa M	19/03/2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0116	46-2300MI2008MA0116	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Díaz J | Serpa M	Feb 10, 2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0117	46-2300MI2008MA0117	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Díaz J | Serpa M	2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0120	46-2300MI2008MA0120	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	19/03/2001		1		David H | Díaz O | Cano L | Montoya V | Vásquez O	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0121	46-2300MI2008MA0121	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	Mar 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0122	46-2300MI2008MA0122	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	Mar 19, 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0124	46-2300MI2008MA0124	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	Mar 19, 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Female		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0126	46-2300MI2008MA0126	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	19/03/2001		1		Morales P | Díaz O | Guerrero M | Vélez A	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0127	46-2300MI2008MA0127	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	20/03/2001		1		Taborda A | Giraldo W | Martínez V | Arenas R | Arenas L	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0129	46-2300MI2008MA0129	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	Mar 2001		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0130	46-2300MI2008MA0130	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	2001/03/19		1		Díaz O | Guerrero M | Rivera A | Giraldo W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0138	46-2300MI2008MA0138	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	2001/03/19		1		Perdomo L | Mejía M | Correa A | Monsalve F	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Macho		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0141	46-2300MI2008MA0141	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	20/03/2001		1		Perdomo L | Mejía M | Correa A | Monsalve F	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Hembra		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0142	46-2300MI2008MA0142	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	Mar 2001		1		Perdomo L | Mejía M | Correa A | Monsalve F	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Desconocido		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0149	46-2300MI2008MA0149	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | David H | Serpa M	2001/03/19		1		Trujillo P | Muñoz E | Monsalve E | Aguilar W	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					M		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
UCN:MH-MAM:46-2300MI2008MA0150	46-2300MI2008MA0150	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Ospina M | Serpa L	Feb 2001		1		Robles C | Trujillo P | Perdomo L | Aguilar W | de La Ossa O | Obando J	oct. 2001				Mammalia		Phyllostomidae				Carollia perspicillata					Male		Colombia	Risaralda	Pueblo Rico	La Cumbre, primera estación a 40 minutos a pie después de la quebrada Risaralda hacia La Linea	204	"5° 09' 29"" N"	"76° 01' 0"" W"					
